#,content_type,course_name,course_order,module_name,module_order,lesson_name,lesson_order,file_location
542,course,TypeScript for React,25,Advanced Types,4,Template Literal Types,5,course/typescript-for-react/04-advanced-types/template-literal-types.json
543,course,.NET NuGet Packages,25,Database and Data Access,4,Redis,6,course/dotnet-nuget-packages/04-database-data-access/redis.json
544,course,.NET NuGet Packages,25,Database and Data Access,4,StackExchange.Redis,7,course/dotnet-nuget-packages/04-database-data-access/stackexchange-redis.json
545,course,.NET NuGet Packages,25,Database and Data Access,4,MongoDB Driver,8,course/dotnet-nuget-packages/04-database-data-access/mongodb-driver.json
546,course,.NET NuGet Packages,25,Serialization and Object Mapping,5,System.Text.Json,1,course/dotnet-nuget-packages/05-serialization-mapping/system-text-json.json
547,course,TypeScript for React,25,Generic Components,5,Generic List Component,1,course/typescript-for-react/05-generic-components/generic-list.json
548,course,.NET NuGet Packages,25,Serialization and Object Mapping,5,Newtonsoft.Json,2,course/dotnet-nuget-packages/05-serialization-mapping/newtonsoft-json.json
549,course,TypeScript for React,25,Generic Components,5,Generic Form Component,2,course/typescript-for-react/05-generic-components/generic-form.json
550,course,.NET NuGet Packages,25,Serialization and Object Mapping,5,YamlDotNet,3,course/dotnet-nuget-packages/05-serialization-mapping/yamldotnet.json
551,course,TypeScript for React,25,Generic Components,5,Polymorphic Components,3,course/typescript-for-react/05-generic-components/polymorphic-components.json
552,course,.NET NuGet Packages,25,Serialization and Object Mapping,5,AutoMapper,4,course/dotnet-nuget-packages/05-serialization-mapping/automapper.json
553,course,TypeScript for React,25,Generic Components,5,Higher-Order Components with TypeScript,4,course/typescript-for-react/05-generic-components/higher-order-components-typed.json
554,course,.NET NuGet Packages,25,Serialization and Object Mapping,5,Mapster,5,course/dotnet-nuget-packages/05-serialization-mapping/mapster.json
555,course,.NET NuGet Packages,25,Serialization and Object Mapping,5,MessagePack,6,course/dotnet-nuget-packages/05-serialization-mapping/messagepack.json
556,course,.NET NuGet Packages,25,Serialization and Object Mapping,5,Protobuf,7,course/dotnet-nuget-packages/05-serialization-mapping/protobuf.json
557,course,.NET NuGet Packages,25,Serialization and Object Mapping,5,CsvHelper,8,course/dotnet-nuget-packages/05-serialization-mapping/csvhelper.json
558,course,.NET NuGet Packages,25,Messaging and Event-Driven Architecture,6,MassTransit,1,course/dotnet-nuget-packages/06-messaging-events/masstransit.json
559,course,TypeScript for React,25,React Patterns with TypeScript,6,Type-Safe Context,1,course/typescript-for-react/06-react-patterns/type-safe-context.json
560,course,.NET NuGet Packages,25,Messaging and Event-Driven Architecture,6,RabbitMQ.Client,2,course/dotnet-nuget-packages/06-messaging-events/rabbitmq-client.json
561,course,TypeScript for React,25,React Patterns with TypeScript,6,Typed React Query,2,course/typescript-for-react/06-react-patterns/typed-react-query.json
562,course,.NET NuGet Packages,25,Messaging and Event-Driven Architecture,6,Rebus,3,course/dotnet-nuget-packages/06-messaging-events/rebus.json
563,course,TypeScript for React,25,React Patterns with TypeScript,6,Typed Form Handlers,3,course/typescript-for-react/06-react-patterns/typed-form-handlers.json
564,course,.NET NuGet Packages,25,Messaging and Event-Driven Architecture,6,MediatR,4,course/dotnet-nuget-packages/06-messaging-events/mediatr.json
565,course,TypeScript for React,25,React Patterns with TypeScript,6,Typed Router,4,course/typescript-for-react/06-react-patterns/typed-router.json
566,course,.NET NuGet Packages,25,Messaging and Event-Driven Architecture,6,Hangfire,5,course/dotnet-nuget-packages/06-messaging-events/hangfire.json
567,course,TypeScript for React,25,React Patterns with TypeScript,6,Compound Components,5,course/typescript-for-react/06-react-patterns/compound-components.json
568,course,.NET NuGet Packages,25,Messaging and Event-Driven Architecture,6,Quartz,6,course/dotnet-nuget-packages/06-messaging-events/quartz.json
569,course,TypeScript for React,25,React Patterns with TypeScript,6,Typed Error Boundaries,6,course/typescript-for-react/06-react-patterns/error-boundaries-typed.json
570,course,.NET NuGet Packages,25,Messaging and Event-Driven Architecture,6,Cronos,7,course/dotnet-nuget-packages/06-messaging-events/cronos.json
571,course,.NET NuGet Packages,25,Messaging and Event-Driven Architecture,6,BackgroundService,8,course/dotnet-nuget-packages/06-messaging-events/background-service.json
572,course,.NET NuGet Packages,25,Testing and Code Quality,7,xUnit,1,course/dotnet-nuget-packages/07-testing-quality/xunit.json
573,course,TypeScript for React,25,Testing and Best Practices,7,Testing TypeScript React,1,course/typescript-for-react/07-testing-best-practices/testing-typescript-react.json
574,course,.NET NuGet Packages,25,Testing and Code Quality,7,NUnit,2,course/dotnet-nuget-packages/07-testing-quality/nunit.json
575,course,TypeScript for React,25,Testing and Best Practices,7,Type Narrowing,2,course/typescript-for-react/07-testing-best-practices/type-narrowing.json
576,course,.NET NuGet Packages,25,Testing and Code Quality,7,MSTest,3,course/dotnet-nuget-packages/07-testing-quality/mstest.json
577,course,TypeScript for React,25,Testing and Best Practices,7,Type Safety Patterns,3,course/typescript-for-react/07-testing-best-practices/type-safety-patterns.json
578,course,.NET NuGet Packages,25,Testing and Code Quality,7,FluentAssertions,4,course/dotnet-nuget-packages/07-testing-quality/fluent-assertions.json
579,course,TypeScript for React,25,Testing and Best Practices,7,Migrating to TypeScript,4,course/typescript-for-react/07-testing-best-practices/migrating-to-typescript.json
580,course,.NET NuGet Packages,25,Testing and Code Quality,7,Moq,5,course/dotnet-nuget-packages/07-testing-quality/moq.json
581,course,TypeScript for React,25,Testing and Best Practices,7,Mocking and Test Utilities,5,course/typescript-for-react/07-testing-best-practices/mocking-and-test-utilities.json
582,course,.NET NuGet Packages,25,Testing and Code Quality,7,NSubstitute,6,course/dotnet-nuget-packages/07-testing-quality/nsubstitute.json
583,course,.NET NuGet Packages,25,Testing and Code Quality,7,AutoFixture,7,course/dotnet-nuget-packages/07-testing-quality/autofixture.json
584,course,.NET NuGet Packages,25,Testing and Code Quality,7,Bogus,8,course/dotnet-nuget-packages/07-testing-quality/bogus.json
585,course,.NET NuGet Packages,25,Security and Cryptography,8,BCrypt.Net-Next,1,course/dotnet-nuget-packages/08-security-cryptography/bcrypt.json
586,course,TypeScript for React,25,Advanced Type Modeling & Runtime Safety,8,unknown vs any,1,course/typescript-for-react/advanced-type-modeling-runtime-safety/unknown-vs-any.json
587,course,.NET NuGet Packages,25,Security and Cryptography,8,BCrypt.Net,2,course/dotnet-nuget-packages/08-security-cryptography/bcrypt-net.json
588,course,TypeScript for React,25,Advanced Type Modeling & Runtime Safety,8,never and exhaustive checking,2,course/typescript-for-react/advanced-type-modeling-runtime-safety/never-and-exhaustive-checking.json
589,course,.NET NuGet Packages,25,Security and Cryptography,8,ASP.NET Core Data Protection,3,course/dotnet-nuget-packages/08-security-cryptography/data-protection.json
590,course,TypeScript for React,25,Advanced Type Modeling & Runtime Safety,8,Discriminated unions,3,course/typescript-for-react/advanced-type-modeling-runtime-safety/discriminated-unions.json
591,course,.NET NuGet Packages,25,Security and Cryptography,8,JWT Authentication,4,course/dotnet-nuget-packages/08-security-cryptography/jwt.json
592,course,TypeScript for React,25,Advanced Type Modeling & Runtime Safety,8,Type predicates,4,course/typescript-for-react/advanced-type-modeling-runtime-safety/type-predicates.json
593,course,.NET NuGet Packages,25,Security and Cryptography,8,IdentityModel,5,course/dotnet-nuget-packages/08-security-cryptography/identity-model.json
594,course,TypeScript for React,25,Advanced Type Modeling & Runtime Safety,8,Advanced generics for reusable APIs,5,course/typescript-for-react/advanced-type-modeling-runtime-safety/advanced-generics-for-reusable-apis.json
595,course,.NET NuGet Packages,25,Security and Cryptography,8,SharpCompress,6,course/dotnet-nuget-packages/08-security-cryptography/sharpcompress.json
596,course,TypeScript for React,25,Advanced Type Modeling & Runtime Safety,8,Declaration merging and module augmentation,6,course/typescript-for-react/advanced-type-modeling-runtime-safety/declaration-merging-and-module-augmentation.json
597,course,.NET NuGet Packages,25,Security and Cryptography,8,Password Validator,7,course/dotnet-nuget-packages/08-security-cryptography/password-validator.json
598,course,TypeScript for React,25,Advanced Type Modeling & Runtime Safety,8,Designing type-safe component APIs,7,course/typescript-for-react/advanced-type-modeling-runtime-safety/designing-type-safe-component-apis.json
599,course,TypeScript for React,25,Advanced Type Modeling & Runtime Safety,8,Runtime validation vs compile-time types,8,course/typescript-for-react/advanced-type-modeling-runtime-safety/runtime-validation-vs-compile-time-types.json
600,course,TypeScript for React,25,Advanced Type Modeling & Runtime Safety,8,Schema validation for API boundaries,9,course/typescript-for-react/advanced-type-modeling-runtime-safety/schema-validation-for-api-boundaries.json
601,course,TypeScript for React,25,Advanced Type Modeling & Runtime Safety,8,Avoiding unsafe type assertions,10,course/typescript-for-react/advanced-type-modeling-runtime-safety/avoiding-unsafe-type-assertions.json
602,course,.NET NuGet Packages,25,Utilities and Helpers,9,FluentEmail,1,course/dotnet-nuget-packages/09-utilities-helpers/fluent-email.json
603,course,.NET NuGet Packages,25,Utilities and Helpers,9,MailKit,2,course/dotnet-nuget-packages/09-utilities-helpers/mailkit.json
604,course,.NET NuGet Packages,25,Utilities and Helpers,9,SendGrid,3,course/dotnet-nuget-packages/09-utilities-helpers/sendgrid.json
605,course,.NET NuGet Packages,25,Utilities and Helpers,9,Humanizer,4,course/dotnet-nuget-packages/09-utilities-helpers/humanizer.json
606,course,.NET NuGet Packages,25,Utilities and Helpers,9,JSON Patch,5,course/dotnet-nuget-packages/09-utilities-helpers/jsonpatch.json
607,course,.NET NuGet Packages,25,Utilities and Helpers,9,SharpCompress,6,course/dotnet-nuget-packages/09-utilities-helpers/sharpcompress.json
608,course,.NET NuGet Packages,25,Utilities and Helpers,9,Figgle,7,course/dotnet-nuget-packages/09-utilities-helpers/figgle.json
609,course,.NET NuGet Packages,25,Utilities and Helpers,9,MoreLINQ,8,course/dotnet-nuget-packages/09-utilities-helpers/more-linq.json
610,course,.NET NuGet Packages,25,Cloud and Storage Integration,10,Azure.Storage.Blobs,1,course/dotnet-nuget-packages/cloud-integration/azure-storage-blobs.json
611,course,.NET NuGet Packages,25,Cloud and Storage Integration,10,AWSSDK.S3,2,course/dotnet-nuget-packages/cloud-integration/amazon-s3.json
612,course,.NET NuGet Packages,25,Cloud and Storage Integration,10,Azure.Identity,3,course/dotnet-nuget-packages/cloud-integration/azure-identity.json
613,course,.NET NuGet Packages,25,Cloud and Storage Integration,10,Azure.Security.KeyVault.Secrets,4,course/dotnet-nuget-packages/cloud-integration/azure-keyvault.json
614,course,.NET NuGet Packages,25,Cloud and Storage Integration,10,AWSSDK.Core,5,course/dotnet-nuget-packages/cloud-integration/aws-sdk-core.json
615,course,.NET NuGet Packages,25,Cloud and Storage Integration,10,Azure.Messaging.ServiceBus,6,course/dotnet-nuget-packages/cloud-integration/azure-servicebus.json
616,course,.NET NuGet Packages,25,Cloud and Storage Integration,10,Azure.Messaging.EventHubs,7,course/dotnet-nuget-packages/cloud-integration/azure-event-hubs.json
617,course,.NET NuGet Packages,25,Cloud and Storage Integration,10,Minio,8,course/dotnet-nuget-packages/cloud-integration/minio.json
618,course,.NET NuGet Packages,25,API Documentation and Swagger,11,Swashbuckle.AspNetCore,1,course/dotnet-nuget-packages/api-documentation-swagger/swashbuckle.json
619,course,.NET NuGet Packages,25,API Documentation and Swagger,11,NSpec,2,course/dotnet-nuget-packages/api-documentation-swagger/nspec.json
620,course,.NET NuGet Packages,25,API Documentation and Swagger,11,OpenAPI Generator,3,course/dotnet-nuget-packages/api-documentation-swagger/openapi-generator.json
621,course,.NET NuGet Packages,25,API Documentation and Swagger,11,Microsoft.OpenApi,4,course/dotnet-nuget-packages/api-documentation-swagger/microsoft-openapi.json
